"id","target"
132030,0.00482929101794378
132031,0.0087520198649649
132032,0.00627940751960706
132033,0.00358972314354727
132034,0.0202926913317322
132035,0.00772408362014569
132036,0.00386623659425435
132037,0.0257277339046001
132038,0.0112095457653317
132039,0.00875872260232875
132040,0.00443394543850364
132041,0.0261777058000743
132042,0.00468716601923767
132043,0.00430691136500367
132044,0.00669562135145424
132045,0.00559130044069564
132046,0.0139086252749874
132047,0.015938656994236
132048,0.0110303587299943
132049,0.00748943125718706
132050,0.00365099490357134
132051,0.00486869800193205
132052,0.00699291945590531
132053,0.00432650525086276
132054,0.00383313602821654
132055,0.00561659231856224
132056,0.00419053982460031
132057,0.00384523369064444
132058,0.00335231762175319
132059,0.0125236113217652
132060,0.00402396923952277
132061,0.00739726294066802
132062,0.00484955616661289
132063,0.0364189008964984
132064,0.00488765483287801
132065,0.00509098038057718
132066,0.00383706411603531
132067,0.00873797189766358
132068,0.00877765658916248
132069,0.00364971421021271
132070,0.00492946425712952
132071,0.0133169883363193
132072,0.00897403987613104
132073,0.0034637781439692
132074,0.0059535314629816
132075,0.0224848681971526
132076,0.00440344631128339
132077,0.00483124240162814
132078,0.0177808973558314
132079,0.00354055140222443
132080,0.00796757829769931
132081,0.00468472555261165
132082,0.00526634010295894
132083,0.00489297680609776
132084,0.00441652277322288
132085,0.0102251217658859
132086,0.0039605202129207
132087,0.0163415720787189
132088,0.00410971912393945
132089,0.00552135296851093
132090,0.00737589178717153
132091,0.0126483268805177
132092,0.00484708777282486
132093,0.00387431317508456
132094,0.0467256550178693
132095,0.00469733952827023
132096,0.0200982025200605
132097,0.00356517750766149
132098,0.0279059718893259
132099,0.00793512908520749
132100,0.00414066107672136
132101,0.00540702775300342
132102,0.00440281881775091
132103,0.00802551724507689
132104,0.00693753441097561
132105,0.00451314679869178
132106,0.00353788674374806
132107,0.0280056343773037
132108,0.00441997547485176
132109,0.0133612613325105
132110,0.0046846658321653
132111,0.0255095065390705
132112,0.00405737792133883
132113,0.00551218038680512
132114,0.00514993416274375
132115,0.0105565124839154
132116,0.0135606138731366
132117,0.0270536738535973
132118,0.00617582322184256
132119,0.00563030231569335
132120,0.00408276337919908
132121,0.00448676093133997
132122,0.00895047439148506
132123,0.00612448561193358
132124,0.00452827646033044
132125,0.00445072007089056
132126,0.0375163879530451
132127,0.0916418004073849
132128,0.00420129874464895
132129,0.00367146515746596
132130,0.0104505446657712
132131,0.0128454235279905
132132,0.0133809915917894
132133,0.00493123058743953
132134,0.00414318211550661
132135,0.00407079290179938
132136,0.00508045653846662
132137,0.00526149244438165
132138,0.0346330102569307
132139,0.00366272869670041
132140,0.00849441451678464
132141,0.00571097812517422
132142,0.00473433029523164
132143,0.0104477915351536
132144,0.00474252890779619
132145,0.00449021455488942
132146,0.00405604146091893
132147,0.015326667037715
132148,0.00559210991700232
132149,0.00394542861345278
132150,0.0115796913740586
132151,0.00960648008304217
132152,0.00323771945780424
132153,0.00906713306258147
132154,0.00558772771126311
132155,0.00499422343854475
132156,0.00615923919633232
132157,0.0132708021585997
132158,0.0201327690504518
132159,0.00616017169434442
132160,0.00431530860375577
132161,0.0100447170363352
132162,0.0259354184983366
132163,0.0170577633379341
132164,0.00550542329371361
132165,0.00413722892642142
132166,0.00520002253763228
132167,0.00431220129324315
132168,0.0325111802266362
132169,0.00823835097504587
132170,0.00679019743621247
132171,0.00472251258838824
132172,0.00451523463542024
132173,0.00481353556349605
132174,0.00443960276587413
132175,0.0138170341483767
132176,0.0042834903415308
132177,0.00492549002351425
132178,0.00679843060007747
132179,0.00693666725998702
132180,0.00599100278752082
132181,0.00367255301518998
132182,0.00334373975196216
132183,0.00424778058142404
132184,0.00740685976124416
132185,0.0121178084173725
132186,0.00928732135178559
132187,0.00816213015444413
132188,0.00513845772337379
132189,0.00699561541729127
132190,0.00520279978331609
132191,0.00884263623430892
132192,0.00491914607955905
132193,0.025125792235351
132194,0.0103570301393551
132195,0.00495521814928051
132196,0.0039114669821923
132197,0.004686241348153
132198,0.0123330336428885
132199,0.00367560247822754
132200,0.00397420621408834
132201,0.00464667329065172
132202,0.011239866775691
132203,0.00573656783287271
132204,0.00503522038166147
132205,0.0100939947759996
132206,0.0037775850428481
132207,0.0154978872193735
132208,0.0076843033429674
132209,0.0199272687761906
132210,0.00628770013354019
132211,0.00399392329850341
132212,0.00636545002716027
132213,0.00411121131764214
132214,0.00419362569823287
132215,0.0105450355180997
132216,0.0123121068769273
132217,0.00900281386605054
132218,0.00458503963217649
132219,0.023290195735962
132220,0.00351296211857362
132221,0.00391279246970708
132222,0.0225236042322468
132223,0.00580716295018211
132224,0.00864680381340735
132225,0.00395851592117012
132226,0.00490307990859921
132227,0.00703846093320812
132228,0.00621963612605475
132229,0.00979378627179575
132230,0.00463167476426246
132231,0.00517831648283727
132232,0.00432856401755978
132233,0.00321614472580185
132234,0.0254949031919003
132235,0.00741936734342817
132236,0.0041026335739697
132237,0.00489263165805513
132238,0.00375070290479815
132239,0.0114260000282696
132240,0.00627223747766527
132241,0.00526459862354494
132242,0.00475240129124707
132243,0.0105484564708319
132244,0.00521336936648243
132245,0.00403475643575149
132246,0.0088030736614626
132247,0.00516863385761512
132248,0.00890832052640349
132249,0.00314429177683505
132250,0.0551514845070076
132251,0.00423302188376849
132252,0.00901657166099517
132253,0.00792735462136628
132254,0.0033767453487966
132255,0.0108951306371649
132256,0.0090323126869907
132257,0.00397065018374271
132258,0.00576676000834578
132259,0.00387657019656341
132260,0.00487948318256003
132261,0.00422472533565739
132262,0.00359736307949632
132263,0.00479960117936915
132264,0.00411985279807803
132265,0.0104103376959296
132266,0.0039990603156524
132267,0.00406431229229555
132268,0.00468157034762375
132269,0.00404500950882987
132270,0.00696621319047941
132271,0.00415964659303996
132272,0.00860425859080365
132273,0.0110589415696041
132274,0.00773154917046038
132275,0.00469969338402807
132276,0.00546996698007971
132277,0.00437836418508
132278,0.00409210182488923
132279,0.00588988838501342
132280,0.0045147658474437
132281,0.0126107160824697
132282,0.00623389933658917
132283,0.0287467732834262
132284,0.0131067585873251
132285,0.0118915250694755
132286,0.00371841809056641
132287,0.00465508819922484
132288,0.00651627642655355
132289,0.00648017984796437
132290,0.0195843822555994
132291,0.00340531400749637
132292,0.00527615999749668
132293,0.00515468814856981
132294,0.00393380693297453
132295,0.00523410501191662
132296,0.00545936104526987
132297,0.00568078707027056
132298,0.00430591664548574
132299,0.0050654797262734
132300,0.02256242632048
132301,0.0115382641936045
132302,0.00626938144195625
132303,0.00404063744222262
132304,0.00360527255391217
132305,0.0057694898381609
132306,0.0124615299201384
132307,0.00902419104977608
132308,0.00426052643084631
132309,0.0044915190526424
132310,0.0126584474154518
132311,0.0700189251226224
132312,0.00425004683297365
132313,0.00531636552501083
132314,0.00492679032763847
132315,0.00519684846260548
132316,0.00809011176827071
132317,0.0219234526128826
132318,0.0112973501162169
132319,0.00540847303674474
132320,0.00419279583506872
132321,0.00399218482366078
132322,0.00631462945526653
132323,0.00663968786973845
132324,0.00443119867877754
132325,0.00459235964159096
132326,0.00975822951797994
132327,0.00742103099376367
132328,0.00604799461106158
132329,0.00519379036871172
132330,0.00537282794930622
132331,0.00399193645333916
132332,0.0049249070881506
132333,0.0135053013404229
132334,0.00419394929289439
132335,0.00659643224429934
132336,0.0050135290392845
132337,0.00814716469743864
132338,0.00406122294000236
132339,0.0124352304853204
132340,0.00492682093552847
132341,0.00904866738639954
132342,0.00427507801207675
132343,0.00473736215852847
132344,0.00574810154742686
132345,0.019686135996219
132346,0.0117650568325003
132347,0.00859732327172059
132348,0.00386820723872295
132349,0.0118484855786185
132350,0.01476229362505
132351,0.00331841691426221
132352,0.00477359674846085
132353,0.077089146095895
132354,0.00500687971849388
132355,0.00420314195954986
132356,0.0312145924129117
132357,0.00401327865623381
132358,0.0120254042422404
132359,0.00357697164279079
132360,0.00331351946502442
132361,0.00376363553015159
132362,0.00424477735531045
132363,0.0124576318739626
132364,0.00556664795775508
132365,0.00626947347687687
132366,0.00403164743344054
132367,0.0092234543482749
132368,0.00514460069081162
132369,0.00623372257703507
132370,0.0087459559026853
132371,0.0502733196636472
132372,0.00420928218995764
132373,0.00648598158675948
132374,0.0038906353276543
132375,0.00404632873792026
132376,0.0071209549870337
132377,0.00601759854236162
132378,0.00672452266548075
132379,0.00446336111269085
132380,0.00397934569752444
132381,0.00767653491948348
132382,0.00475856724357189
132383,0.00493002767474396
132384,0.0054040513552707
132385,0.00734190641194214
132386,0.00499197305382131
132387,0.00653475353347445
132388,0.0224339682998558
132389,0.00430959526657003
132390,0.00548619459135737
132391,0.00345566359723301
132392,0.00587426935165238
132393,0.00536410656970208
132394,0.00388530299751681
132395,0.00401432074307856
132396,0.00397928697724918
132397,0.00559481664526919
132398,0.0042067484418882
132399,0.00460987710453821
132400,0.00780229318328697
132401,0.00472395261174825
132402,0.003654385102303
132403,0.00776398936976208
132404,0.00446099562598648
132405,0.00438284963219509
132406,0.0063338346008209
132407,0.00905264361559194
132408,0.00443078928471249
132409,0.00605813343683402
132410,0.00541942014887332
132411,0.0137639164940219
132412,0.00468807847521193
132413,0.00401300028235159
132414,0.013429499142839
132415,0.00527660208850034
132416,0.00505649899199163
132417,0.00553407972159062
132418,0.00577704714531822
132419,0.0126153753624545
132420,0.00492606770315381
132421,0.00492928565645342
132422,0.0126615081851684
132423,0.00919256201223061
132424,0.00406015863417694
132425,0.0146557531811418
132426,0.00753169554657956
132427,0.00461516987701668
132428,0.0039794195039363
132429,0.00587733809716723
132430,0.00378123489129808
132431,0.00841966958022826
132432,0.00541552226968045
132433,0.00477033041144448
132434,0.00982061760131648
132435,0.00343228335417377
132436,0.0149599826235143
132437,0.0150974098225501
132438,0.0103916919294665
132439,0.00516543677775531
132440,0.00447608640708345
132441,0.00518772496156999
132442,0.00476375587384396
132443,0.00621777380796837
132444,0.0101956806445487
132445,0.0116459771099736
132446,0.00424233648674993
132447,0.0318975181347946
132448,0.0042895651138965
132449,0.00430203818824606
132450,0.00634343776971957
132451,0.00445266929946773
132452,0.0156357756423492
132453,0.00440853397366616
132454,0.0039907287675456
132455,0.00378564389726709
132456,0.00476502021860786
132457,0.00669335342600697
132458,0.00671810711516634
132459,0.00710897857919899
132460,0.0346332125597752
132461,0.00343694997772406
132462,0.00960042409663669
132463,0.00680571294011633
132464,0.00328390383855102
132465,0.00458259014663615
132466,0.0042124103570204
132467,0.0190528692900428
132468,0.0126297240129099
132469,0.00399844562597522
132470,0.00421972742249999
132471,0.00492930591223222
132472,0.00404307915143022
132473,0.00502126148145986
132474,0.00451804722130724
132475,0.00751265052481378
132476,0.00343430874791475
132477,0.0155469113529966
132478,0.00542926940979155
132479,0.00396494509735785
132480,0.00512208117762443
132481,0.00471705476768119
132482,0.00729962154012733
132483,0.00766379596279985
132484,0.00437088626446456
132485,0.00533357737877284
132486,0.004557932719204
132487,0.00386338653681327
132488,0.0178999345436828
132489,0.00880014124710932
132490,0.00832826665146598
132491,0.00635485219511404
132492,0.00436715520677963
132493,0.00330447576786189
132494,0.0126450432856761
132495,0.00740915952073998
132496,0.00457895809694677
132497,0.00458795722985831
132498,0.0111896918743524
132499,0.00593603373325582
132500,0.00499800870263307
132501,0.00696843211268803
132502,0.00545557298846493
132503,0.00538267450982516
132504,0.00394545951884095
132505,0.00521339504664869
132506,0.0191825042022668
132507,0.0144646012809019
132508,0.00366313904568657
132509,0.00605612775426014
132510,0.00564815059638322
132511,0.0244034545402677
132512,0.00476303347118282
132513,0.0102688326753002
132514,0.00778147612102954
132515,0.00486928181214335
132516,0.0115293148216886
132517,0.00534613252830966
132518,0.00496929500117294
132519,0.00770367348605009
132520,0.00655140384527071
132521,0.0087972695172121
132522,0.00445713907257227
132523,0.00656536792096392
132524,0.00531839603993805
132525,0.00666735629243062
132526,0.00418448747715185
132527,0.00394888252610268
132528,0.00381610012629376
132529,0.00736176248849736
132530,0.00492738425855411
132531,0.00854678990055023
132532,0.00888063946535587
132533,0.0159178667525455
132534,0.01262916177108
132535,0.00568648513777246
132536,0.0140204772813736
132537,0.0069737817970997
132538,0.004956720593354
132539,0.00579591205222588
132540,0.0166724194945724
132541,0.00794020877240986
132542,0.00513225386177622
132543,0.00588951123471047
132544,0.012083873115456
132545,0.00931641975072506
132546,0.00646361240605063
132547,0.0101517304234734
132548,0.00591612256350065
132549,0.00594550759173318
132550,0.0213696010755711
132551,0.00545352733388247
132552,0.0271268808582951
132553,0.0116632426470104
132554,0.00721432705362101
132555,0.00419912143345768
132556,0.00412803535167893
132557,0.00423545821429338
132558,0.00414622887856715
132559,0.00656426814102232
132560,0.00537155568403771
132561,0.00414815796612184
132562,0.0107694252589702
132563,0.0191903451661896
132564,0.00547954970679273
132565,0.00775968222987121
132566,0.00483501374557842
132567,0.012161561881872
132568,0.0312376625357353
132569,0.00652885483848326
132570,0.00414762602178893
132571,0.0173772561413221
132572,0.00828628170470192
132573,0.0100354022873087
132574,0.00490377426940628
132575,0.00555423963862054
132576,0.00393406567040499
132577,0.00417860351494968
132578,0.00603645390678121
132579,0.00417036443851406
132580,0.00483747361639959
132581,0.00423320504277056
132582,0.00720112100225545
132583,0.0120112925753003
132584,0.00436783702504028
132585,0.0281920191299184
132586,0.00393694635500062
132587,0.00481266578187625
132588,0.00463938198932153
132589,0.00471957229173898
132590,0.00706469948536811
132591,0.00529260841917283
132592,0.0153185188120737
132593,0.0169486523286096
132594,0.0322202449501523
132595,0.00763716800149037
132596,0.00422996440045766
132597,0.00406520097033611
132598,0.00489913744818435
132599,0.00395383971432445
132600,0.0263836641048954
132601,0.00571376234993036
132602,0.00346297195457779
132603,0.00979688334006672
132604,0.00612172715041087
132605,0.00376466716013467
132606,0.00437061236236249
132607,0.0032876982880413
132608,0.00432120604348896
132609,0.00949391027687233
132610,0.00650076371037381
132611,0.0208699148824354
132612,0.00457920339325524
132613,0.00921828844284085
132614,0.00360475352966501
132615,0.00840442404207642
132616,0.0103196077985397
132617,0.0239358450415849
132618,0.0097068787395857
132619,0.00464443846604958
132620,0.0106478740374504
132621,0.0092324206993174
132622,0.0203895306597017
132623,0.0076343571715651
132624,0.00777930377370718
132625,0.00387074862300645
132626,0.00372773528715102
132627,0.00509964070474798
132628,0.00442987692557852
132629,0.0125284284116171
132630,0.0223264876874616
132631,0.00560302392439352
132632,0.00834325542483153
132633,0.00614401507298955
132634,0.00695554802056263
132635,0.0041886688973442
132636,0.00372287493355363
132637,0.0204864777924438
132638,0.00449162841141902
132639,0.0194799988591921
132640,0.0147886295036948
132641,0.00914777386958171
132642,0.00443805107671933
132643,0.00633339137840427
132644,0.014735501369252
132645,0.00659515629443798
132646,0.0392237274923394
132647,0.00408494003884041
132648,0.00430847484416099
132649,0.0047446924577906
132650,0.00829942400547262
132651,0.0114882901415418
132652,0.00760926170195857
132653,0.00606502185184411
132654,0.00412347990602994
132655,0.00708041219635821
132656,0.00506585624312754
132657,0.00654252052402769
132658,0.00692814223191142
132659,0.0388672411026152
132660,0.00527693961325224
132661,0.0150032129237672
132662,0.00426412411317485
132663,0.00407908305158023
132664,0.0265958635672195
132665,0.00376937238023798
132666,0.026658177169173
132667,0.00463554905368612
132668,0.0225869597213248
132669,0.0103919736624282
132670,0.00624831680883832
132671,0.00741669495656982
132672,0.00362043130918555
132673,0.0200612107398793
132674,0.00690935879739116
132675,0.00350588980355147
132676,0.023277185066423
132677,0.0106057724244963
132678,0.00748114657797917
132679,0.00483591407835557
132680,0.00518121483097085
132681,0.00368518809327811
132682,0.0045788180003906
132683,0.00958165378736943
132684,0.00562027778208915
132685,0.0043174159418197
132686,0.0109989440430346
132687,0.00464365294697655
132688,0.00794624963957368
132689,0.00736878144297032
132690,0.00476139732281859
132691,0.00929138125270432
132692,0.0069554516276775
132693,0.01219965042307
132694,0.0048543600992727
132695,0.00486742792528594
132696,0.00350497448586728
132697,0.00760268982121834
132698,0.0574305570275245
132699,0.00860975736534685
132700,0.00469420594377949
132701,0.00463948067860596
132702,0.0109288455589159
132703,0.00466218893470279
132704,0.00387775333036561
132705,0.0119488528644529
132706,0.00579640833490166
132707,0.00402769131565776
132708,0.00522735418545042
132709,0.00611467253978546
132710,0.00367078726642115
132711,0.00535619451711145
132712,0.0121976144548858
132713,0.00715491594222108
132714,0.00494311358855278
132715,0.0158920043239176
132716,0.00502417124998458
132717,0.00336187238245343
132718,0.00639700508196004
132719,0.0177090510688528
132720,0.00900648938170951
132721,0.00404161409466846
132722,0.00451384166194008
132723,0.00397990735129462
132724,0.00522284631987195
132725,0.00517945121743937
132726,0.010098105699281
132727,0.0104385529305251
132728,0.00593561110116267
132729,0.0047001139428213
132730,0.00695364906687505
132731,0.00563785950998029
132732,0.00564090619839204
132733,0.00483556911084647
132734,0.00396896095152174
132735,0.0062133115098905
132736,0.0114324502415724
132737,0.00428945658493278
132738,0.00413395564620593
132739,0.0203331801933465
132740,0.00533971747633392
132741,0.0130767541644507
132742,0.020115151465655
132743,0.00405080140717388
132744,0.00524327523566328
132745,0.00405517801987844
132746,0.00601725826896781
132747,0.00489858657425252
132748,0.00735892136335994
132749,0.00544483965821089
132750,0.0126769862774303
132751,0.0048215232355553
132752,0.00538552623484732
132753,0.00599579576272407
132754,0.00620372139998773
132755,0.00643286726506014
132756,0.00375985150315525
132757,0.00995528235756484
132758,0.0065045442489373
132759,0.00383317416895554
132760,0.0045970297279745
132761,0.00879842575951387
132762,0.00436944945994405
132763,0.0103352638398769
132764,0.00380787454308158
132765,0.0110922435182261
132766,0.00375307971157176
132767,0.00548518362652323
132768,0.00612123723162455
132769,0.0101820759785725
132770,0.00917438261305084
132771,0.00462020310436555
132772,0.0295858984122769
132773,0.0122664761654913
132774,0.00356140706112761
132775,0.0052224526536104
132776,0.00335660049454618
132777,0.00507724899775527
132778,0.00636972687774873
132779,0.00695177416562785
132780,0.00529805685020783
132781,0.00844711436918833
132782,0.0562770329552218
132783,0.0041291954961294
132784,0.0177312096684712
132785,0.0104807133878205
132786,0.00405681623709193
132787,0.0040602773135089
132788,0.021779752356228
132789,0.00490833297275783
132790,0.00419760073354797
132791,0.022528384516412
132792,0.00561289527235386
132793,0.00475900659660745
132794,0.00581045449455994
132795,0.00464374576158317
132796,0.0172011811314736
132797,0.00741780119224721
132798,0.0367741208795769
132799,0.0123632879506574
132800,0.00617187817297089
132801,0.00707830751092784
132802,0.00374096606134154
132803,0.0188310149504361
132804,0.00727864077377298
132805,0.00462639998476807
132806,0.00915132591226354
132807,0.0062516528081299
132808,0.00381389649102539
132809,0.00437707369580479
132810,0.00427473933924742
132811,0.00439857815197687
132812,0.00402980844512227
132813,0.00572213287755219
132814,0.00388499733243902
132815,0.00567325799572788
132816,0.00679159561666801
132817,0.00347719686131942
132818,0.00642801986808716
132819,0.00441993448082846
132820,0.00478018535720557
132821,0.00818776645718564
132822,0.00646517173142017
132823,0.00355718231840296
132824,0.00388306712660569
132825,0.00834894253309199
132826,0.00375965198418493
132827,0.00824187472789092
132828,0.00379018177373186
132829,0.0181067817645183
132830,0.00463081578365765
132831,0.00467476494525828
132832,0.00574644009567838
132833,0.00624654550403088
132834,0.00420807624437601
132835,0.00392014973657007
132836,0.00363332930889291
132837,0.0106154763909831
132838,0.00844234049658317
132839,0.00510809441063152
132840,0.00518215638210831
132841,0.00382862848618703
132842,0.0149073020148058
132843,0.00518448163494363
132844,0.00421936655750226
132845,0.00739062510296246
132846,0.00828341237758234
132847,0.0211463382292435
132848,0.00804180504042183
132849,0.00693952161137125
132850,0.01246936187111
132851,0.0100529605892356
132852,0.00664793906778404
132853,0.00731075180467662
132854,0.00505504942835975
132855,0.00624302310156868
132856,0.00603114863132124
132857,0.0423124320790885
132858,0.00469072090352594
132859,0.00551001589343743
132860,0.00404644505548967
132861,0.00958062227118573
132862,0.00791500727903049
132863,0.00430853321874033
132864,0.00395904734608428
132865,0.00606917425729804
132866,0.00553607645948188
132867,0.0112009496332379
132868,0.00546984249094785
132869,0.00481765188332162
132870,0.0182124209040117
132871,0.00534079239348928
132872,0.0098104142354654
132873,0.0113306099759175
132874,0.0040983278644092
132875,0.00784223129031161
132876,0.0068475436306569
132877,0.014193780838378
132878,0.00681712313503523
132879,0.00532485761015709
132880,0.00628616816362295
132881,0.0136457010182269
132882,0.00465035582753257
132883,0.00500690580336215
132884,0.00418299571385418
132885,0.00477125396534274
132886,0.00520914104362522
132887,0.0052243565062806
132888,0.00654133195887521
132889,0.00675000813908976
132890,0.00376966764113978
132891,0.00485579643255676
132892,0.00907202625041583
132893,0.00485525099618996
132894,0.00440597675482721
132895,0.00568964842737755
132896,0.00702525943893558
132897,0.00659135577678557
132898,0.00326086329245737
132899,0.00492432095371724
132900,0.0037990987139302
132901,0.0145380934475249
132902,0.00599133130969665
132903,0.00699561899843656
132904,0.00519720218754237
132905,0.00681736485104425
132906,0.00670899395596849
132907,0.00886664019513914
132908,0.0193616704820616
132909,0.00437187286599447
132910,0.00573707436621449
132911,0.00651996453173957
132912,0.00582528548576946
132913,0.00480492409071493
132914,0.00538480431701954
132915,0.00606307096046416
132916,0.00448629579536547
132917,0.00466627159252867
132918,0.0043517879155267
132919,0.0133806449775894
132920,0.00553118693003626
132921,0.00934693668331117
132922,0.0120921113885802
132923,0.00524007612601249
132924,0.00420596149180405
132925,0.00611873604899809
132926,0.00443934063491866
132927,0.0053147687912379
132928,0.0039974448273802
132929,0.00619463952884009
132930,0.00428003539562109
132931,0.00700817664358185
132932,0.0108477536486059
132933,0.00533948746248275
132934,0.00746569527727846
132935,0.00389691154532002
132936,0.00418351478463642
132937,0.00559628599948152
132938,0.00507664695248796
132939,0.00702456227700514
132940,0.0120341619725794
132941,0.0068493037771182
132942,0.0102257559454043
132943,0.00613460759598403
132944,0.0273808324146613
132945,0.00878003179564481
132946,0.0161936891987279
132947,0.00415721326322511
132948,0.00472034469120879
132949,0.0112651794299726
132950,0.00358718080635629
132951,0.00449066233731518
132952,0.0303178874252906
132953,0.0090106385556216
132954,0.00606254903923386
132955,0.00785473370133531
132956,0.0146172092503526
132957,0.00824771058704265
132958,0.00669313188886413
132959,0.0128035054674083
132960,0.00479466793860644
132961,0.00726074899877495
132962,0.00431519350580813
132963,0.00440700069272369
132964,0.00500308121292999
132965,0.0206496635824117
132966,0.00395066888791157
132967,0.00529055800630987
132968,0.00974294084882183
132969,0.00785007665265375
132970,0.00346001720512352
132971,0.0174915067596316
132972,0.00624091146402145
132973,0.0045302734385895
132974,0.00441992969069357
132975,0.00531439161085298
132976,0.00805388312300913
132977,0.00388462075352693
132978,0.0081242737591472
132979,0.0149845656060989
132980,0.00519547930179464
132981,0.00510958018033176
132982,0.00441054599642608
132983,0.00326536337550064
132984,0.0161870140891557
132985,0.00966777693873294
132986,0.00925013677404391
132987,0.00541947077149894
132988,0.00493444869560286
132989,0.0150767692866467
132990,0.00421944981562888
132991,0.00351303166790043
132992,0.00379055547316073
132993,0.00676403373412747
132994,0.00365127280374522
132995,0.00527846877663695
132996,0.00863225606198901
132997,0.00666563312132071
132998,0.00478873299502747
132999,0.00748607798176191
133000,0.00807047093601067
133001,0.0142492360791325
133002,0.00789546178826033
133003,0.00471313875904826
133004,0.00862450622929608
133005,0.00733126582553614
133006,0.0042933496417601
133007,0.00676436051009525
133008,0.00964338925760296
133009,0.00806341535969887
133010,0.00361600485715942
133011,0.00327490607572183
133012,0.00445856929449982
133013,0.00464885488082137
133014,0.0202796886757189
133015,0.00592426465320663
133016,0.0150177304787582
133017,0.00707747894520433
133018,0.00482378418823975
133019,0.00388224268228818
133020,0.00758586619549383
133021,0.00510144345400425
133022,0.0124078430939555
133023,0.00527424632844923
133024,0.00428486038613358
133025,0.00383535367801316
133026,0.0255019328096564
133027,0.00345959465774271
133028,0.00645964082951591
133029,0.0294678904511122
133030,0.00704982142297871
133031,0.00416394905744252
133032,0.00516453752516398
133033,0.00761010920984738
133034,0.0237235072482699
133035,0.00894650130462288
133036,0.00388709770970968
133037,0.0267265923622821
133038,0.00414538919497464
133039,0.0201916911710317
133040,0.00462660080716643
133041,0.0057009571863602
133042,0.0103415839970342
133043,0.0115290948412758
133044,0.00390293263130484
133045,0.00776557168330415
133046,0.0125337484283291
133047,0.00394444873972058
133048,0.00401913452740497
133049,0.00770847271677867
133050,0.0418687133198099
133051,0.00778072034117803
133052,0.0057307671035965
133053,0.00530254248787259
133054,0.0109841496802121
133055,0.00565749250901795
133056,0.00485161222342638
133057,0.00386115937903027
133058,0.00340623078268185
133059,0.0128983692241142
133060,0.003357256735493
133061,0.0036185278414818
133062,0.00669364462537754
133063,0.00442331163346893
133064,0.0037682577426832
133065,0.00471630523836709
133066,0.00802151849399589
133067,0.00687216053646289
133068,0.00860601763455304
133069,0.00782783167907182
133070,0.0134707953211589
133071,0.00414467639561844
133072,0.00577087095066032
133073,0.00803297088964223
133074,0.00542955467226893
133075,0.00737416640148545
133076,0.00824679758664929
133077,0.00528996613020107
133078,0.0362987974377229
133079,0.00933746502784767
133080,0.0274770886922539
133081,0.0202731672498718
133082,0.0190577742340299
133083,0.00742535241903426
133084,0.0055070575438863
133085,0.0163176927755933
133086,0.00609037817266686
133087,0.00523755804335199
133088,0.00984655645435351
133089,0.00353231239169634
133090,0.00428215606960816
133091,0.0166266966496972
133092,0.0139193291828645
133093,0.00893469661256992
133094,0.00416384127494185
133095,0.0087826520273258
133096,0.00863615661746717
133097,0.00595545782537266
133098,0.00693472275918706
133099,0.0055532744715749
133100,0.0049968350178484
133101,0.00813175527673102
133102,0.00424999682839839
133103,0.0250444843006582
133104,0.00499768861861845
133105,0.00418357370317675
133106,0.0100786219104689
133107,0.00380055527314392
133108,0.00789023587739553
133109,0.00856648940510337
133110,0.00390597639392922
133111,0.00765317825483804
133112,0.00845900684994653
133113,0.00769440983538432
133114,0.00465111541161457
133115,0.0163809299581934
133116,0.0998582503885606
133117,0.00863716259710958
133118,0.00519908467951638
133119,0.00430780258729135
133120,0.00765338510696012
133121,0.00566773269287523
133122,0.00589615798659619
133123,0.00511811430452687
133124,0.00489444685126206
133125,0.00845781103605207
133126,0.00448646737734733
133127,0.0183419564507467
133128,0.0150383801315696
133129,0.0147845008584752
133130,0.00582265777528547
133131,0.00501149679509762
133132,0.00918025953160199
133133,0.00527780599288392
133134,0.0051498551592664
133135,0.00784301124765156
133136,0.00870477593300969
133137,0.0111858978482306
133138,0.00503887145546724
133139,0.00395900342320275
133140,0.0296798466293119
133141,0.0062955833300539
133142,0.00317629159260166
133143,0.0241302506725653
133144,0.00406138398963072
133145,0.00442163115888445
133146,0.00574938427583556
133147,0.00400838649251185
133148,0.00605886328882713
133149,0.0283738205558536
133150,0.00764154775187542
133151,0.00404149748547922
133152,0.00999035004002578
133153,0.0102703205902658
133154,0.00861503779701185
133155,0.0115049615248102
133156,0.00496278502228028
133157,0.00606472020870021
